name,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
Cerasicoccus,11.232795598961484,47,122,8.563515772135613,0.705933682373473,0.7623672750643966
Anderseniella,9.623599645613231,50,172,8.563140107894423,0.9090909090909091,0.8898063534675196
Iamia,8.563140107894423,38,64,8.563140107894423,0.47337278106508873,1.0
Halomicrobium,9.76056479470056,42,77,8.515535741165321,0.5454545454545454,0.8724429293055643
Actinobacillus,10.587189011264172,50,89,8.49276973635645,0.75,0.8021741868706247
Fictibacillus,10.314249653326847,51,96,8.492441030145407,0.55,0.823369737555866
Nubsella,9.315433610353656,39,50,8.482135569694579,0.5973884657236126,0.9105465107139075
Halospina,11.811773591356513,45,64,8.482135569694579,0.7769230769230769,0.7181085468740732
Motiliproteus,9.71715894768542,42,105,8.481759905453389,1.0,0.8728641726575548
Kaistia,15.848861178318215,43,280,8.481759905453389,0.48711943793911006,0.5351652595113097
Stakelama,10.849453634186505,50,148,8.481759905453389,0.775,0.7817683905047034
Euzebyella,19.296879022048785,83,185,8.465375981723625,0.91015625,0.4386914574139689
Dichelobacter,9.108042443520118,63,160,8.465375981723623,0.5,0.9294396720500883
Primorskyibacter,9.147567070863168,54,79,8.410194352815981,1.0,0.9193913843609995
unclassfied_f:Microbacteriaceae,27.43493328857739,61,85,8.382585768853007,0.2519467878001298,0.3055442373662749
Dyella,10.744960948031308,52,93,8.370495954476464,0.329700272479564,0.7790159494260523
Euzebya,11.778760296116928,42,66,8.347526012377937,0.5535714285714286,0.7086930884508995
unclassfied_o:Pseudomonadales,30.911993663920963,69,248,8.342971387603157,0.0964180569185476,0.2698943160479709
Oceanobacillus,9.048445156214687,66,152,8.320496606046147,0.391304347826087,0.9195498743042535
Chelativorans,10.48258021792262,51,73,8.320496606046145,0.8541666666666666,0.7937450926271141
Proteiniborus,9.402447829267423,31,39,8.286720770334213,0.45454545454545453,0.8813365328696389
Phenylobacterium,35.820306158690116,56,93,8.28656312252106,0.21135582946049708,0.231337026707984
Ignatzschineria,10.7675336045358,42,46,8.280362168270182,0.6111111111111112,0.7690119643352771
Insolitispirillum,9.746812606566738,56,107,8.239116403605113,1.0,0.8453139232464731
unclassfied_f:Intrasporangiaceae,8.814197432172335,52,93,8.195130254275306,0.6943127962085308,0.9297647706826491
Murinocardiopsis,8.48244907272328,24,23,8.129695726931482,0.95,0.9584137384418687
Frischella,8.245711920271647,21,26,8.129695726931482,0.16633140558209705,0.9859301180465757
Desulfobacca,10.413571177703826,44,95,8.129695726931482,0.8165137614678899,0.780682782899465
Thermaerobacter,8.452178178317785,24,23,8.129695726931482,1.0,0.9618462312811198
Methylovirgula,9.988002444236773,26,20,8.129695726931482,0.08333333333333333,0.8139461090763387
Sulfurisoma,9.967132540485679,44,95,8.129695726931482,0.5066666666666667,0.8156504083706444
Endobacter,9.024405295153429,21,26,8.129320062690292,0.8705234159779615,0.9008150450707435
Imperialibacter,8.149121351962235,48,161,8.129320062690292,1.0,0.997570131991325
Saccharibacillus,8.697127574380474,30,33,8.129320062690292,0.3409090909090909,0.9347132134335021
Flaviflexus,10.670212070008002,28,26,8.129320062690292,0.2938816449348044,0.7618705241613999
Defluviitoga,8.341546602616619,26,20,8.129320062690292,0.5920303605313093,0.9745578907561633
Nocardiopsis,19.564205988673457,51,139,8.129320062690292,0.21982758620689655,0.41552006083950954
Turicella,10.993684006999136,50,66,8.023435138799762,0.5384615384615384,0.7298222446353413
Georgenia,8.331208127560867,29,27,8.023435138799762,0.5463917525773195,0.9630578201806115
Granulicella,16.312632388965635,60,140,8.00430583092203,0.7394106813996317,0.4906814326507099
unclassfied_c:Cyanobacteria,23.12446478386397,46,61,7.934633112797234,0.13672437340814292,0.34312721124399576
Aneurinibacillus,9.286105466650445,49,125,7.934633112797234,0.75,0.8544629544961763
Cocleimonas,10.595338661938882,52,102,7.934280927571116,0.5,0.748846372987873
Jiangella,9.571014477187902,42,132,7.934280927571116,0.7647058823529411,0.8289905888745787
Planifilum,30.881524581010797,72,136,7.913082479903445,0.2808988764044944,0.2562400201176997
Chitinimonas,9.798117796124533,46,65,7.8870287460681325,0.5,0.8049534523036356
Saccharothrix,23.603335737642055,51,67,7.886676560842016,0.2125,0.3341339820991711
Lacibacter,10.042248889772292,46,100,7.886676560842016,0.31153846153846154,0.7853496410424903
Kordia,9.517225876265542,53,99,7.886676560842016,0.9468503937007874,0.8286738870525435
Mannheimia,8.964723854321909,38,36,7.831589949302536,1.0,0.8736008020511322
Frederiksenia,18.958232856476535,67,127,7.654216570077318,0.6429168407856247,0.40374103578237647
Psychroflexus,24.063732454408886,49,61,7.56826186241457,0.19202898550724637,0.31450905950493707
unclassfied_c:Planctomycetia,9.571519593342646,62,203,7.56826186241457,1.0,0.7907064065019082
Armatimonadetes_gp6,7.507930811320123,18,17,7.507930811320122,0.9345454545454546,0.9999999999999999
Fervidobacterium,7.507930811320123,18,17,7.507930811320122,0.7,0.9999999999999999
Rhodothermus,7.507930811320123,18,17,7.507930811320122,0.8548387096774194,0.9999999999999999
Rummeliibacillus,8.491598406440037,33,33,7.507930811320122,1.0,0.8841599015829693
Thalassobaculum,7.681685608943157,40,97,7.507930811320122,0.9,0.9773806418970407
Thermoflexus,7.507930811320123,18,17,7.507930811320122,0.8979591836734694,0.9999999999999999
Thermomicrobium,7.507930811320123,18,17,7.507930811320122,0.8809523809523809,0.9999999999999999
Sediminibacter,7.558094094725527,40,97,7.507930811320122,0.9076923076923077,0.9933629718316935
Gramella,7.888062708562408,37,53,7.507930811320122,0.4090909090909091,0.9518092196668699
unclassfied_f:Orbaceae,8.133464622937531,21,26,7.507930811320122,0.31845238095238093,0.923091346601138
unclassfied_f:Brucellaceae,8.260320738353307,33,33,7.507930811320122,0.18181818181818182,0.9089151679619678
Thermotoga,7.507930811320123,18,17,7.507930811320122,0.8461538461538461,0.9999999999999999
Isoptericola,9.253655441471183,33,33,7.507930811320122,0.5,0.8113475651657158
unclassfied_o:Aeromonadales,8.47357646049132,50,131,7.507578626094006,0.8,0.8859988059467746
Aquipuribacter,8.299404315879137,31,27,7.507578626094006,0.9347826086956522,0.9045924671641623
Spongiimonas,7.734131884556534,46,65,7.507578626094006,0.10126582278481013,0.9707073448133321
Lachnobacterium,9.276989028264886,52,131,7.507578626094006,0.9395161290322581,0.8092688913633629
Azospira,7.952000979796251,38,239,7.505502971328384,0.8232323232323232,0.9438508609842616
Woesearchaeota_Incertae_Sedis_AR17,13.041373537306816,88,301,7.448710466069654,1.0,0.5711599659929604
Nocardia,8.54148085707234,40,54,7.313123864172526,0.5398126463700235,0.8561892236891527
Neptunomonas,10.50782579477542,40,60,7.312795157961484,0.07725321888412018,0.6959379895313328
Pandoraea,8.781646824128806,60,158,7.271925500040325,0.68,0.8280822089154952
Diapherotrites_Incertae_Sedis_AR10,7.265519497443423,18,17,7.265519497443424,0.9364035087719298,1.0000000000000002
Candidatus_Calescibacterium,7.265519497443423,18,17,7.265519497443424,1.0,1.0000000000000002
unclassfied_o:Thermoproteales,9.204589466491736,47,113,7.265190791232383,1.0,0.789300904476021
Litoricola,9.031869968404592,50,90,7.265190791232382,0.6904761904761905,0.8043949720985322
Denitrobacterium,10.040033909255548,43,62,7.126710263776343,0.5555555555555556,0.7098293021905517
Spongiibacter,9.377205719801701,40,60,7.126710263776343,0.6015668718522663,0.7600036169332383
Papillibacter,7.126710263776342,30,27,7.126710263776343,0.4472843450479233,1.0000000000000002
Nitrincola,7.192562858087646,40,97,7.126405036580376,1.0,0.9908019126405161
Kroppenstedtia,7.702759671387957,27,51,7.031196303122174,0.6666666666666666,0.9128152250731231
Flavicella,10.253546406224089,37,50,6.94905513637023,0.39504563233376794,0.6777221130195527
Alkalimonas,7.556962962328646,40,97,6.893998824873957,0.8205128205128205,0.9122710881660324
"unclassfied_p:""Acidobacteria""",20.709130197406004,21,20,6.893998824873957,0.1418080418910577,0.33289659001407457
Oceaniserpentilla,6.893998824873956,34,57,6.893998824873957,1.0,1.0000000000000002
Effusibacillus,7.379791491138194,21,16,6.893998824873957,0.7272727272727273,0.9341725756279718
Providencia,8.774542803292995,26,26,6.893998824873957,0.24489795918367346,0.7856818274664648
Costertonia,8.914625185899975,47,76,6.893998824873957,1.0,0.773335802808402
Desulforhopalus,7.889518314011061,42,154,6.893998824873957,1.0,0.8738174563370805
Phyllobacterium,8.85016055524129,23,22,6.893998824873957,0.7912457912457912,0.7789687861415301
Thermoanaerobaculum,18.607571538684496,19,18,6.893670118662916,0.1875,0.3704766150881761
unclassfied_f:Nocardiaceae,8.431776011067356,40,54,6.893670118662916,0.8333333333333334,0.8175822163224501
Thermicanus,6.893670118662914,29,26,6.893670118662916,1.0,1.0000000000000002
Aliivibrio,7.538755943811234,42,154,6.893670118662916,0.9444444444444444,0.914430732344123
Pseudochelatococcus,8.167842714784797,42,55,6.885250303113773,1.0,0.8429704811345872
Dickeya,7.41051966023817,42,224,6.837045388709599,1.0,0.922613487606598
Oxalobacter,7.752942352735465,54,106,6.6994849912140975,1.0,0.8641216052445332
Francisella,14.390889575512427,57,70,6.6991797640181305,0.35,0.465515333771824
Demequina,10.56506960265512,48,111,6.6991797640181305,0.7575757575757576,0.6340876128572359
Lutispora,7.812976913780424,35,74,6.6991797640181305,0.5,0.8574426672376578
Abiotrophia,17.1844415497468,40,94,6.651880624484997,0.6340601060695344,0.38708738978969076
Perspicuibacter,11.261348292039589,35,72,6.651880624484997,0.7293233082706767,0.5906824344636488
Rubellimicrobium,14.300024257491732,32,32,6.618674346820237,0.38126721763085397,0.46284357478294047
Giesbergeria,7.286756238703961,51,89,6.5140113787252,0.8,0.8939521462411094
Falsiporphyromonas,7.131093859439105,42,112,6.513729630544306,1.0,0.9134264334387323
Desulfobacterium,7.98863802914991,36,86,6.457706231057348,0.7083333333333334,0.8083613511456756
Hahella,9.222189818851128,54,136,6.457424482876456,0.6031746031746031,0.7002051150234189
Pseudoalteromonas,10.153253623355297,53,74,6.457424482876456,0.09259587020648967,0.6359955854961201
Croceibacter,8.605914598632571,31,45,6.457424482876456,0.8333333333333334,0.7503472651125892
Flammeovirga,7.948838569906959,49,152,6.429423699343752,1.0,0.8088507072825115
Quadrisphaera,7.611014635979303,31,54,6.288460185179209,0.4473684210526316,0.8262315191790559
Oribacterium,14.971275340362276,18,15,6.288460185179209,0.3030743664312422,0.4200350365760517
Tabrizicola,8.027380011395824,46,77,6.288460185179209,0.463321202834706,0.7833764162468936
Gluconobacter,9.25462495094964,25,24,6.288460185179209,0.014060059017531679,0.6794937902409469
Desulfoprunum,6.874469423189564,46,77,6.288460185179209,1.0,0.9147557139415622
Bavariicoccus,7.283073384396962,43,65,6.288460185179209,0.0003727865796831314,0.8634349612145082
Janthinobacterium,6.766819396214049,34,50,6.288460185179209,0.4557595993322204,0.9293081161139787
Thermogemmatispora,6.288460185179208,20,19,6.288460185179209,0.14351851851851852,1.0000000000000002
Thioclava,6.471532870742358,26,32,6.288460185179209,0.65625,0.9717110784693969
Microbulbifer,7.939814185424418,26,32,6.288460185179209,0.2185792349726776,0.7920160394588709
Deefgea,9.275321146087403,46,77,6.288460185179209,0.27303424987940184,0.6779776232148966
unclassfied_f:Leuconostocaceae,7.138458964966151,41,58,6.288460185179209,0.2222222222222222,0.8809268521457455
Methylopila,7.1506592897897,41,58,6.288460185179209,0.6666666666666666,0.8794238307729736
Sphingobium,14.719890910885088,35,77,6.288154957983242,0.2160778289810548,0.42718760594436656
unclassfied_c:Halobacteria,9.321486992412476,45,76,6.288154957983242,0.23411816970235452,0.6745871085913318
Thalassobius,7.5608820886164665,31,45,6.288154957983242,0.9033232628398792,0.8316694909778555
Leuconostoc,14.790053690795249,40,57,6.288154957983242,0.0812431842966194,0.4251610636070066
Herminiimonas,6.536419359136063,35,77,6.288154957983242,0.568,0.9620182874579769
Polycladomyces,7.2403192900870925,41,58,6.288154957983242,0.39285714285714285,0.8684913891287248
Alicyclobacillus,6.28815495798324,20,19,6.288154957983242,0.7033997655334114,1.0000000000000002
Serinicoccus,8.952543441474717,45,64,6.224767680082626,0.5574324324324325,0.6953071739641002
GpXIII,10.280223431068542,40,90,6.0994012646992015,0.3553191489361702,0.5933140758658804
Caldicellulosiruptor,6.785175803496719,41,58,6.0942857917515605,0.1864406779661017,0.8981765496202604
Thermotunica,6.094285791751561,29,41,6.0942857917515605,1.0,0.9999999999999999
Kangiella,10.709708411046197,28,36,6.0942857917515605,0.5,0.5690431109651686
Heliobacterium,6.094004043570667,20,19,6.094004043570667,1.0,1.0
Lysinibacillus,11.102828983074822,55,129,6.094004043570667,0.3890675241157556,0.5488694865840391
Cellulosilyticum,8.464191230098592,46,88,6.04668142502246,0.40736342042755347,0.7143838390040755
Mobilicoccus,6.954383612426129,30,51,6.046681425022459,1.0,0.869477693784136
unclassfied_f:Streptococcaceae,6.549490163439364,37,65,6.046681425022459,0.42857142857142855,0.9232293314640445
Siphonobacter,6.843299895145268,25,24,6.046681425022459,0.95,0.8835914716103643
Amantichitinum,6.772574132585502,36,247,6.046399676841567,1.0,0.8927771861145046
Alcaligenes,10.742524680929298,47,95,6.041937350397674,0.7042389210019268,0.562431786740378
Salinispora,9.32289411092858,47,148,5.982690507328152,0.8,0.6417203108973489
Candidatus_Procabacter,5.852904729003907,29,41,5.852904729003906,0.8,0.9999999999999999
Motilibacter,5.820671595838721,28,26,5.820671595838721,0.5757575757575758,1.0
Bacteriovorax,16.933341593641682,35,77,5.735980825393412,0.39935064935064934,0.3387388598802744
Thermus,6.486208301268043,15,14,5.691961766655422,0.8161355025629596,0.8775484076795148
Mucilaginibacter,18.210172649682487,27,45,5.691961766655422,0.17641212522776215,0.31257044489112334
unclassfied_f:Nitrosomonadaceae,5.894136748736979,29,47,5.691961766655422,0.9,0.9656989664983799
Aminomonas,5.691961766655422,24,18,5.691961766655422,1.0,1.0
Solitalea,6.748658817123927,29,47,5.691961766655422,0.3202247191011236,0.8434211775846098
unclassfied_f:Caulobacteraceae,9.203764029415787,27,45,5.691961766655422,0.24346335190741533,0.6184384723971158
Geobacillus,7.04721015133906,19,18,5.691961766655422,0.3551912568306011,0.8076900850720162
Thermocrinis,6.348889755507379,15,14,5.691961766655422,0.8384846662657848,0.8965286823129821
Persicirhabdus,7.1421799154112735,29,41,5.691961766655422,0.5555555555555556,0.7969502076492646
Tuberibacillus,9.276893014343552,28,54,5.691680018474528,0.6,0.6135330018007416
unclassfied_f:Gracilibacteraceae,6.012623841129634,29,41,5.691680018474528,0.7142857142857143,0.9466216694848472
unclassfied_f:Clostridiaceae_3,9.608039025091045,24,18,5.691680018474528,0.375,0.5923872710769506
Lacibacterium,7.8973334233478605,20,32,5.691680018474528,0.27586206896551724,0.7207090942428128
Pelistega,8.873071752032192,28,28,5.691680018474528,0.4537487828627069,0.6414554257572602
Proteus,6.73947111713602,42,60,5.691680018474528,0.3894200127469726,0.84452918033919
Mobiluncus,10.70387768678023,28,28,5.691680018474528,0.20679320679320679,0.531740009090725
Desemzia,6.297672288902914,23,28,5.66958134000239,0.52,0.9002661745344738
Sharpea,7.864080422467226,42,81,5.66958134000239,0.9090909090909091,0.7209465106441081
Nafulsella,12.609272766692305,61,86,5.621158804007665,0.9069462647444299,0.4457956384967807
unclassfied_f:Rickettsiaceae,14.159111153856157,39,49,5.621158804007663,0.23029229406554472,0.3969994121048178
Noviherbaspirillum,16.931358852382207,17,15,5.574284903968728,0.18368343917928676,0.329228442475805
Salinicoccus,14.593268241280057,48,57,5.4984422619414755,0.42857142857142855,0.37677935956717373
Desulfoluna,9.329044976179576,54,169,5.498276548111073,0.7777777777777778,0.5893718555490043
Erysipelothrix,8.52229265866942,38,70,5.498185070636867,0.7777777777777778,0.6451532810298134
Fulvimonas,7.016794184977439,33,213,5.498185070636867,0.9346153846153846,0.7835750808265365
Orientia,5.746748791723114,24,18,5.498185070636867,0.375,0.9567470703705987
Ancalomicrobium,5.498185070636868,24,18,5.498185070636867,1.0,0.9999999999999999
Aeriscardovia,6.57390954281645,44,73,5.439638283519762,0.43243243243243246,0.8274586451320817
Enteractinococcus,7.501221249888294,26,22,5.383867437052325,0.6056338028169014,0.7177321209039795
Gracilibacter,9.232497129994602,41,74,5.315096471786097,0.4482758620689655,0.5756943540787436
Roseovarius,13.989603629662252,35,44,5.315096471786097,0.1420500403551251,0.3799318845972492
Alkaliphilus,5.320581008487004,32,58,5.315096471786095,0.5541886350322203,0.9989691846262353
Friedmanniella,13.224961156433128,32,37,5.314861681635351,0.7333333333333333,0.40188108069035794
Salinimicrobium,8.218054589660015,43,61,5.314861681635351,0.6516129032258065,0.6467299071391578
Auritidibacter,5.291282145926578,18,15,5.291282145926578,1.0,1.0
Helcococcus,6.822822898514932,39,62,5.221006564177522,0.6954087346024636,0.7652267458552875
Buchnera,5.143768200879705,29,41,5.143768200879706,0.0024289741921492084,1.0000000000000002
Desulfonispora,6.7207746167549525,44,62,5.143556889744036,1.0,0.7653220325111189
Planosporangium,5.1052586048716915,33,213,5.10525860487169,1.0,0.9999999999999997
Proteocatella,16.413456827189446,42,101,5.10525860487169,0.5466666666666666,0.3110410353299042
unclassfied_f:Acetobacteraceae,18.8982840701751,21,26,5.10525860487169,0.30751075042840054,0.27014402926288467
Oceanobacter,5.105258604871691,26,46,5.10525860487169,0.8767123287671232,0.9999999999999998
Thiococcus,6.758904682817164,42,81,5.10525860487169,0.7272727272727273,0.7553381567653323
Pibocella,5.774816837949051,30,39,5.10525860487169,0.6629213483146067,0.8840555030806557
Aerococcus,8.610289789729967,33,42,5.10525860487169,0.31570038087177316,0.5929252939850006
Algicola,5.105258604871691,30,39,5.10525860487169,1.0,0.9999999999999998
Caldicoprobacter,5.1052586048716915,33,213,5.10525860487169,1.0,0.9999999999999997
Mesotoga,5.450580703907767,24,18,5.10525860487169,1.0,0.9366448975265148
unclassfied_f:Clostridiales_Incertae_Sedis_XII,6.436257228071603,42,81,5.1050003357058715,0.3333333333333333,0.7931628825275221
Tepidibacillus,5.105000335705872,25,23,5.1050003357058715,1.0,0.9999999999999998
Lactovum,5.943662320059051,42,225,5.1050003357058715,1.0,0.8588981104254847
Soonwooa,6.80363754134884,38,97,4.911719487273588,0.8,0.7219255078511762
Thermacetogenium,7.00616250098548,26,49,4.730198966785687,1.0,0.6751483377841067
Bdellovibrio,6.891838618917615,20,23,4.561750623322654,0.26507620941020543,0.6619061872402189
unclassfied_f:Peptoniphilaceae,4.529243540255741,34,41,4.529243540255742,1.0,1.0000000000000002
Frigoribacterium,5.163089625820487,33,65,4.529243540255742,0.8666666666666667,0.8772351186012932
Halanaerobacter,4.647637278866491,18,19,4.529243540255742,1.0,0.9745260373159704
Halolactibacillus,4.529243540255741,18,19,4.529243540255742,1.0,1.0000000000000002
Thalassococcus,4.99930723812014,33,65,4.529243540255742,1.0,0.9059742329336906
Maritalea,7.494558417933105,20,20,4.529243540255742,0.9867549668874173,0.6043376123959607
unclassfied_o:Kordiimonadales,4.830574074983298,29,89,4.529243540255742,1.0,0.9376201399564298
Aquisalimonas,4.7229952990088755,18,19,4.529243540255742,0.8461538461538461,0.9589769316954873
Planococcus,6.929787337729858,13,18,4.529243540255742,0.1873778274225077,0.6535905532909881
Cerasibacillus,4.957648790735082,33,65,4.529243540255742,0.7272727272727273,0.9135870109879608
Thermoactinospora,6.406540331260871,32,108,4.529243540255742,0.2,0.706971829733934
Methanohalophilus,4.529243540255741,18,19,4.529243540255742,0.8,1.0000000000000002
Thiohalocapsa,5.38610766092079,31,54,4.529243540255742,0.75,0.8409121810018625
Tropicimonas,5.566264901720875,26,43,4.529243540255742,0.19243986254295534,0.8136952912276011
Longispora,4.529243540255741,10,6,4.529243540255742,0.4,1.0000000000000002
Ferrimonas,5.571733288364774,27,38,4.529243540255742,0.5555555555555556,0.8128966886684936
Salinibacter,4.804140711299166,18,19,4.529008750104996,0.5842956120092379,0.9427302450681619
Salipiger,4.529196751449392,18,19,4.529008750104996,0.651252408477842,0.9999584912392389
Ercella,8.500738043922693,33,65,4.529008750104996,0.3157894736842105,0.532778298390556
Lysinimicrobium,6.299459288509931,34,41,4.529008750104996,0.2231404958677686,0.7189519834449607
Aureivirga,5.733339740079383,27,40,4.33650947615364,1.0,0.7563670866805456
Halorientalis,4.33650947615364,18,19,4.33650947615364,1.0,1.0
Nibrella,6.442509432821383,26,44,4.33629816501797,0.717391304347826,0.6730759512631346
Dokdonella,12.771187158595529,18,18,4.33629816501797,0.18803418803418803,0.3395375943652556
Natronomonas,4.271253354524468,18,19,4.271253354524468,0.49607329842931935,1.0
Perlucidibaca,6.866379883726123,35,76,4.156659756955812,0.9090909090909091,0.6053640822884607
unclassfied_f:Succinivibrionaceae,6.4234593339448285,41,92,4.156659756955812,0.9,0.6471061060494159
Halorhodospira,4.2889051094245385,16,19,3.9649888035841734,1.0,0.9244757583634611
unclassfied_f:Halomonadaceae,10.488655555939078,28,171,3.9649888035841734,0.2459016393442623,0.3780264098137006
unclassfied_f:Colwelliaceae,7.866965493614326,34,102,3.9649888035841734,0.4,0.5040048550870834
unclassfied_f:Halobacteroidaceae,8.655667715734651,16,19,3.9649888035841734,0.36363636363636365,0.45808006196638573
Humitalea,3.9649888035841734,17,15,3.9649888035841734,0.7868852459016393,1.0
unclassfied_f:Cellulomonadaceae,3.9649888035841734,17,15,3.9649888035841734,0.6,1.0
Pseudorhodobacter,4.291504313279916,17,15,3.9649888035841734,0.2222222222222222,0.9239158379299884
Goodfellowiella,3.964988803584173,28,171,3.9649888035841734,0.25,1.0000000000000002
Thermosporothrix,5.8118612633262945,17,27,3.9649888035841734,0.3875968992248062,0.6822235810417293
Alloiococcus,5.667133296986484,31,39,3.9649888035841734,0.10256410256410256,0.6996462930724726
Stappia,3.964988803584173,20,32,3.9649888035841734,0.6666666666666666,1.0000000000000002
Patulibacter,11.319304894691312,17,15,3.9649888035841734,0.22483221476510068,0.3502855378905581
Belnapia,3.9649888035841734,17,15,3.9649888035841734,0.42323651452282157,1.0
Pilimelia,3.964988803584173,31,39,3.9649888035841734,0.75,1.0000000000000002
Cardiobacterium,5.227123051234363,25,49,3.9649888035841734,0.26224328593996843,0.7585413170343978
Williamsia,3.9649888035841734,17,15,3.9649888035841734,0.34101783384080037,1.0
Polaromonas,4.684111652579215,17,15,3.9649888035841734,0.12068422709623255,0.8464761512251591
Pseudopedobacter,3.964988803584173,31,39,3.9649888035841734,0.7142857142857143,1.0000000000000002
Pseudorhodoferax,3.9649888035841734,17,15,3.9649888035841734,0.45569620253164556,1.0
Pseudoxanthomonas,7.418692381805608,17,15,3.9649888035841734,0.08780108780108781,0.5344592550175465
Gillisia,6.7473904645490554,22,20,3.9647774924485035,0.22009569377990432,0.5876016088411565
unclassfied_o:Campylobacterales,15.737957148165961,33,54,3.9647774924485035,0.34683281412253375,0.25192453220718947
Compostibacillus,4.254917962576936,34,41,3.9647774924485035,1.0,0.9318105607016891
Marinobacter,8.739854051473605,44,85,3.9647774924485035,0.46287593984962405,0.4536434440549968
unclassfied_f:Halanaerobiaceae,4.456160549724922,18,19,3.843782358959376,0.5870445344129555,0.8625771706534793
Limnobacter,5.673179585054917,37,67,3.843782358959376,0.9166666666666666,0.6775358159091606
unclassfied_f:Propionibacteriaceae,4.096873179831085,18,18,3.772956873990719,0.75,0.9209357254613089
unclassfied_f:Pseudoalteromonadaceae,6.866493088379215,34,54,3.772769041870124,0.8571428571428571,0.5494462738563184
Aquicella,18.945066697593088,23,19,3.772769041870124,0.13001605136436598,0.19914255790661547
Sebaldella,3.772769041870124,22,20,3.772769041870124,0.717391304347826,1.0
Aliiglaciecola,3.7032622619670303,18,21,3.595639255456234,0.675,0.9709383244022175
Desulfosporomusa,3.4138062439374743,10,14,3.4138062439374743,0.42857142857142855,1.0
Rhodoplanes,5.240683521320031,10,14,3.4138062439374743,0.24305555555555555,0.6514047700170225
Ureibacillus,6.061345081501722,24,43,3.4138062439374743,1.0,0.5632093533753552
Anaerospora,3.4138062439374743,10,14,3.4138062439374743,0.2571428571428571,1.0
Parvibaculum,3.4138062439374743,16,13,3.4138062439374743,0.21875,1.0
Flavihumibacter,3.4138062439374743,9,8,3.4138062439374743,0.6521739130434783,1.0
Sphingopyxis,3.6258739645508733,9,8,3.4138062439374743,0.36049568156214795,0.9415126607580064
Pleomorphomonas,4.015492977390052,15,17,3.4138062439374743,0.46534653465346537,0.8501586886490696
Pseudomonas,13.522801831862903,10,14,3.4138062439374743,0.12150578456251124,0.25244814546448086
Mobilitalea,3.4138062439374743,10,14,3.4138062439374743,0.8247787610619469,1.0
Kurthia,3.5950976012652287,10,14,3.4138062439374743,0.40138190954773867,0.9495726187617404
Comamonas,3.4138062439374743,10,14,3.4138062439374743,0.2678539305630509,1.0
Hungatella,3.4138062439374743,10,14,3.4138062439374743,0.6342943854324734,1.0
Eisenbergiella,3.4138062439374743,10,14,3.4138062439374743,0.631578947368421,1.0
Robinsoniella,4.176093331763933,10,14,3.4138062439374743,0.2571428571428571,0.8174640681451252
Rhodovibrio,3.6915766715496856,11,14,3.4138062439374743,0.296875,0.9247556119440948
Dendrosporobacter,3.4138062439374743,10,14,3.4138062439374743,0.8666666666666667,1.0
Herbiconiux,5.857260006353526,22,21,3.4136184118168793,0.09706959706959707,0.5828012429214405
Acaricomes,5.245856316119578,11,14,3.4136184118168793,0.22641509433962265,0.6507266318613113
Thiovirga,5.469431292239749,24,53,3.4136184118168793,0.8297872340425532,0.6241267564070618
Oxobacter,3.6437844726999904,16,32,3.4136184118168793,1.0,0.9368332395597039
Tistrella,6.382112038155187,36,67,3.4136184118168793,1.0,0.5348728432545067
Nevskia,16.28563042870368,36,67,3.4136184118168793,0.09461127108185932,0.20960922739597007
Trueperella,3.4136184118168793,11,14,3.4136184118168793,0.5454545454545454,1.0
Jeotgalicoccus,14.952978624772442,27,41,3.294205883060311,0.4078460399703923,0.22030432636363398
Actinocatenispora,4.015314104750669,22,42,2.8773379953497438,0.7857142857142857,0.7165910113845034
Woodsholea,2.877337995349744,15,20,2.8773379953497438,1.0,0.9999999999999999
Sphingobacterium,3.3790662521248573,14,20,2.8773379953497438,0.3966002598527501,0.8515186683718877
Pseudokineococcus,4.074804361497584,22,42,2.8773379953497438,0.5375,0.7061291144520754
Fibrella,3.971017190947567,22,42,2.8773379953497438,0.06666666666666667,0.724584623282165
Photobacterium,8.90851106037622,27,60,2.8773379953497438,0.23934723481414324,0.3229875313449102
Flexivirga,3.835930535696476,22,42,2.8773379953497438,0.9010416666666666,0.7501016946406502
Pacearchaeota_Incertae_Sedis_AR13,10.108716732076436,17,22,2.8773379953497438,0.5031185031185031,0.2846392941469543
Thermobispora,3.9160023853677535,22,42,2.8773379953497438,1.0,0.7347641069119348
Thermoflavifilum,3.6431143549426706,22,42,2.8773379953497438,0.00211864406779661,0.789801723200375
Neiella,2.877337995349744,15,20,2.8773379953497438,0.6,0.9999999999999999
Lutibaculum,2.877337995349744,15,20,2.8773379953497438,0.9512195121951219,0.9999999999999999
Acinetobacter,29.806582411084705,30,46,2.8773379953497438,0.17628983216253055,0.09653364332972629
Geovibrio,2.877173642244223,26,42,2.877173642244223,1.0,1.0
Methyloparacoccus,5.260040707712173,18,20,2.877173642244223,0.4444444444444444,0.5469869535469117
unclassfied_f:Pasteurellaceae,4.783655679393859,15,15,2.877173642244223,0.2205013571770717,0.6014591841628518
Oxalophagus,4.034230581451517,21,35,2.877173642244223,1.0,0.7131901819079998
Rhodoligotrophos,3.88602665630826,22,42,2.877173642244223,0.8333333333333334,0.7403895795654549
Alkalibacillus,4.6105826184273955,24,53,2.877173642244223,0.5217391304347826,0.6240368908573178
Leadbetterella,3.763783539480883,22,42,2.877173642244223,1.0,0.7644365336272911
